Name: Conkeldurr  Legendary: false  Attack Speed: 65  HP: 105  GEN: False  TYPE: Fighting  Attack DMG:55
Name: Seismitoad  Legendary: false  Attack Speed: 75  HP: 105  GEN: False  TYPE: Water  Attack DMG:85
Name: DarmanitanStandard Mode  Legendary: false  Attack Speed: 55  HP: 105  GEN: False  TYPE: Fire  Attack DMG:30
Name: DarmanitanZen Mode  Legendary: false  Attack Speed: 105  HP: 105  GEN: False  TYPE: Fire  Attack DMG:140
Name: Exploud  Legendary: false  Attack Speed: 73  HP: 104  GEN: False  TYPE: Normal  Attack DMG:91
Name: Skuntank  Legendary: false  Attack Speed: 61  HP: 103  GEN: False  TYPE: Poison  Attack DMG:71
Name: Audino  Legendary: false  Attack Speed: 86  HP: 103  GEN: False  TYPE: Normal  Attack DMG:60
Name: AudinoMega Audino  Legendary: false  Attack Speed: 126  HP: 103  GEN: False  TYPE: Normal  Attack DMG:80
Name: Aromatisse  Legendary: false  Attack Speed: 89  HP: 101  GEN: False  TYPE: Fairy  Attack DMG:99
Name: Mew  Legendary: false  Attack Speed: 100  HP: 100  GEN: False  TYPE: Psychic  Attack DMG:100
Name: Noctowl  Legendary: false  Attack Speed: 96  HP: 100  GEN: False  TYPE: Normal  Attack DMG:76
Name: Azumarill  Legendary: false  Attack Speed: 80  HP: 100  GEN: False  TYPE: Water  Attack DMG:60
Name: Dunsparce  Legendary: false  Attack Speed: 65  HP: 100  GEN: False  TYPE: Normal  Attack DMG:65
Name: Piloswine  Legendary: false  Attack Speed: 60  HP: 100  GEN: False  TYPE: Ice  Attack DMG:60
Name: Suicune  Legendary: true  Attack Speed: 115  HP: 100  GEN: True  TYPE: Water  Attack DMG:90
Name: Tyranitar  Legendary: false  Attack Speed: 100  HP: 100  GEN: False  TYPE: Rock  Attack DMG:95
Name: TyranitarMega Tyranitar  Legendary: false  Attack Speed: 120  HP: 100  GEN: False  TYPE: Rock  Attack DMG:95
Name: Celebi  Legendary: false  Attack Speed: 100  HP: 100  GEN: False  TYPE: Psychic  Attack DMG:100
Name: Swampert  Legendary: false  Attack Speed: 90  HP: 100  GEN: False  TYPE: Water  Attack DMG:85
Name: SwampertMega Swampert  Legendary: false  Attack Speed: 110  HP: 100  GEN: False  TYPE: Water  Attack DMG:95
Name: Swalot  Legendary: false  Attack Speed: 83  HP: 100  GEN: False  TYPE: Poison  Attack DMG:73
Name: Relicanth  Legendary: false  Attack Speed: 65  HP: 100  GEN: False  TYPE: Water  Attack DMG:45
Name: Kyogre  Legendary: true  Attack Speed: 140  HP: 100  GEN: True  TYPE: Water  Attack DMG:150
Name: KyogrePrimal Kyogre  Legendary: true  Attack Speed: 160  HP: 100  GEN: True  TYPE: Water  Attack DMG:180
Name: Groudon  Legendary: true  Attack Speed: 90  HP: 100  GEN: True  TYPE: Ground  Attack DMG:100
Name: GroudonPrimal Groudon  Legendary: true  Attack Speed: 90  HP: 100  GEN: True  TYPE: Ground  Attack DMG:150
Name: Jirachi  Legendary: true  Attack Speed: 100  HP: 100  GEN: True  TYPE: Steel  Attack DMG:100
Name: Honchkrow  Legendary: false  Attack Speed: 52  HP: 100  GEN: False  TYPE: Dark  Attack DMG:105
Name: Happiny  Legendary: false  Attack Speed: 65  HP: 100  GEN: False  TYPE: Normal  Attack DMG:15
Name: Tangrowth  Legendary: false  Attack Speed: 50  HP: 100  GEN: False  TYPE: Grass  Attack DMG:110
Name: Dialga  Legendary: true  Attack Speed: 100  HP: 100  GEN: True  TYPE: Steel  Attack DMG:150
Name: Manaphy  Legendary: false  Attack Speed: 100  HP: 100  GEN: False  TYPE: Water  Attack DMG:100
Name: ShayminLand Forme  Legendary: true  Attack Speed: 100  HP: 100  GEN: True  TYPE: Grass  Attack DMG:100
Name: ShayminSky Forme  Legendary: true  Attack Speed: 75  HP: 100  GEN: True  TYPE: Grass  Attack DMG:120
Name: Victini  Legendary: true  Attack Speed: 100  HP: 100  GEN: True  TYPE: Psychic  Attack DMG:100
Name: Jellicent  Legendary: false  Attack Speed: 105  HP: 100  GEN: False  TYPE: Water  Attack DMG:85
Name: Braviary  Legendary: false  Attack Speed: 75  HP: 100  GEN: False  TYPE: Normal  Attack DMG:57
Name: Reshiram  Legendary: true  Attack Speed: 120  HP: 100  GEN: True  TYPE: Dragon  Attack DMG:150
Name: Zekrom  Legendary: true  Attack Speed: 100  HP: 100  GEN: True  TYPE: Dragon  Attack DMG:120
Name: MeloettaAria Forme  Legendary: false  Attack Speed: 128  HP: 100  GEN: False  TYPE: Normal  Attack DMG:128
Name: MeloettaPirouette Forme  Legendary: false  Attack Speed: 77  HP: 100  GEN: False  TYPE: Normal  Attack DMG:77
Name: Tropius  Legendary: false  Attack Speed: 87  HP: 99  GEN: False  TYPE: Grass  Attack DMG:72
Name: Rampardos  Legendary: false  Attack Speed: 50  HP: 97  GEN: False  TYPE: Rock  Attack DMG:65
Name: Clefable  Legendary: false  Attack Speed: 90  HP: 95  GEN: False  TYPE: Fairy  Attack DMG:95
Name: Slowbro  Legendary: false  Attack Speed: 80  HP: 95  GEN: False  TYPE: Water  Attack DMG:100
Name: SlowbroMega Slowbro  Legendary: false  Attack Speed: 80  HP: 95  GEN: False  TYPE: Water  Attack DMG:130
Name: Exeggutor  Legendary: false  Attack Speed: 65  HP: 95  GEN: False  TYPE: Grass  Attack DMG:125
Name: Gyarados  Legendary: false  Attack Speed: 100  HP: 95  GEN: False  TYPE: Water  Attack DMG:60
Name: GyaradosMega Gyarados  Legendary: false  Attack Speed: 130  HP: 95  GEN: False  TYPE: Water  Attack DMG:70
Name: Quagsire  Legendary: false  Attack Speed: 65  HP: 95  GEN: False  TYPE: Water  Attack DMG:65
Name: Umbreon  Legendary: false  Attack Speed: 130  HP: 95  GEN: False  TYPE: Dark  Attack DMG:60
Name: Slowking  Legendary: false  Attack Speed: 110  HP: 95  GEN: False  TYPE: Water  Attack DMG:100
Name: Miltank  Legendary: false  Attack Speed: 70  HP: 95  GEN: False  TYPE: Normal  Attack DMG:40
Name: Milotic  Legendary: false  Attack Speed: 125  HP: 95  GEN: False  TYPE: Water  Attack DMG:100
Name: Wynaut  Legendary: false  Attack Speed: 48  HP: 95  GEN: False  TYPE: Psychic  Attack DMG:23
Name: Salamence  Legendary: false  Attack Speed: 80  HP: 95  GEN: False  TYPE: Dragon  Attack DMG:110
Name: SalamenceMega Salamence  Legendary: false  Attack Speed: 90  HP: 95  GEN: False  TYPE: Dragon  Attack DMG:120
Name: Torterra  Legendary: false  Attack Speed: 85  HP: 95  GEN: False  TYPE: Grass  Attack DMG:75
Name: Samurott  Legendary: false  Attack Speed: 70  HP: 95  GEN: False  TYPE: Water  Attack DMG:108
Name: Krookodile  Legendary: false  Attack Speed: 70  HP: 95  GEN: False  TYPE: Ground  Attack DMG:65
Name: Beartic  Legendary: false  Attack Speed: 80  HP: 95  GEN: False  TYPE: Ice  Attack DMG:70
Name: Bouffalant  Legendary: false  Attack Speed: 95  HP: 95  GEN: False  TYPE: Normal  Attack DMG:40
Name: Pangoro  Legendary: false  Attack Speed: 71  HP: 95  GEN: False  TYPE: Fighting  Attack DMG:69
Name: Sylveon  Legendary: false  Attack Speed: 130  HP: 95  GEN: False  TYPE: Fairy  Attack DMG:110
Name: Avalugg  Legendary: false  Attack Speed: 46  HP: 95  GEN: False  TYPE: Ice  Attack DMG:44
Name: Hydreigon  Legendary: false  Attack Speed: 90  HP: 92  GEN: False  TYPE: Dark  Attack DMG:125
Name: Dragonite  Legendary: false  Attack Speed: 100  HP: 91  GEN: False  TYPE: Dragon  Attack DMG:100
Name: Heatran  Legendary: true  Attack Speed: 106  HP: 91  GEN: True  TYPE: Fire  Attack DMG:130
Name: Cobalion  Legendary: true  Attack Speed: 72  HP: 91  GEN: True  TYPE: Steel  Attack DMG:90
Name: Terrakion  Legendary: true  Attack Speed: 90  HP: 91  GEN: True  TYPE: Rock  Attack DMG:72
Name: Virizion  Legendary: true  Attack Speed: 129  HP: 91  GEN: True  TYPE: Grass  Attack DMG:90
Name: KeldeoOrdinary Forme  Legendary: false  Attack Speed: 90  HP: 91  GEN: False  TYPE: Water  Attack DMG:129
Name: KeldeoResolute Forme  Legendary: false  Attack Speed: 90  HP: 91  GEN: False  TYPE: Water  Attack DMG:129
Name: Nidoqueen  Legendary: false  Attack Speed: 85  HP: 90  GEN: False  TYPE: Poison  Attack DMG:75
Name: Arcanine  Legendary: false  Attack Speed: 80  HP: 90  GEN: False  TYPE: Fire  Attack DMG:100
Name: Poliwrath  Legendary: false  Attack Speed: 90  HP: 90  GEN: False  TYPE: Water  Attack DMG:70
Name: Machamp  Legendary: false  Attack Speed: 85  HP: 90  GEN: False  TYPE: Fighting  Attack DMG:65
Name: Slowpoke  Legendary: false  Attack Speed: 40  HP: 90  GEN: False  TYPE: Water  Attack DMG:40
Name: Dewgong  Legendary: false  Attack Speed: 95  HP: 90  GEN: False  TYPE: Water  Attack DMG:70
Name: Lickitung  Legendary: false  Attack Speed: 75  HP: 90  GEN: False  TYPE: Normal  Attack DMG:60
Name: Articuno  Legendary: true  Attack Speed: 125  HP: 90  GEN: True  TYPE: Ice  Attack DMG:95
Name: Zapdos  Legendary: true  Attack Speed: 90  HP: 90  GEN: True  TYPE: Electric  Attack DMG:125
Name: Moltres  Legendary: true  Attack Speed: 85  HP: 90  GEN: True  TYPE: Fire  Attack DMG:125
Name: Igglybuff  Legendary: false  Attack Speed: 20  HP: 90  GEN: False  TYPE: Normal  Attack DMG:40
Name: Ampharos  Legendary: false  Attack Speed: 90  HP: 90  GEN: False  TYPE: Electric  Attack DMG:115
Name: AmpharosMega Ampharos  Legendary: false  Attack Speed: 110  HP: 90  GEN: False  TYPE: Electric  Attack DMG:165
Name: Politoed  Legendary: false  Attack Speed: 100  HP: 90  GEN: False  TYPE: Water  Attack DMG:90
Name: Granbull  Legendary: false  Attack Speed: 60  HP: 90  GEN: False  TYPE: Fairy  Attack DMG:60
Name: Ursaring  Legendary: false  Attack Speed: 75  HP: 90  GEN: False  TYPE: Normal  Attack DMG:75
Name: Phanpy  Legendary: false  Attack Speed: 40  HP: 90  GEN: False  TYPE: Ground  Attack DMG:40
Name: Donphan  Legendary: false  Attack Speed: 60  HP: 90  GEN: False  TYPE: Ground  Attack DMG:60
Name: Raikou  Legendary: true  Attack Speed: 100  HP: 90  GEN: True  TYPE: Electric  Attack DMG:115
Name: Shiftry  Legendary: false  Attack Speed: 60  HP: 90  GEN: False  TYPE: Grass  Attack DMG:90
Name: Sealeo  Legendary: false  Attack Speed: 70  HP: 90  GEN: False  TYPE: Ice  Attack DMG:75
Name: Drifloon  Legendary: false  Attack Speed: 44  HP: 90  GEN: False  TYPE: Ghost  Attack DMG:60
Name: Abomasnow  Legendary: false  Attack Speed: 85  HP: 90  GEN: False  TYPE: Grass  Attack DMG:92
Name: AbomasnowMega Abomasnow  Legendary: false  Attack Speed: 105  HP: 90  GEN: False  TYPE: Grass  Attack DMG:132
Name: Palkia  Legendary: true  Attack Speed: 120  HP: 90  GEN: True  TYPE: Water  Attack DMG:150
Name: Pignite  Legendary: false  Attack Speed: 55  HP: 90  GEN: False  TYPE: Fire  Attack DMG:70
Name: Goodra  Legendary: false  Attack Speed: 150  HP: 90  GEN: False  TYPE: Dragon  Attack DMG:110
Name: Golurk  Legendary: false  Attack Speed: 80  HP: 89  GEN: False  TYPE: Ground  Attack DMG:55
Name: LandorusIncarnate Forme  Legendary: true  Attack Speed: 80  HP: 89  GEN: True  TYPE: Ground  Attack DMG:115
Name: LandorusTherian Forme  Legendary: true  Attack Speed: 80  HP: 89  GEN: True  TYPE: Ground  Attack DMG:105
Name: Chesnaught  Legendary: false  Attack Speed: 75  HP: 88  GEN: False  TYPE: Grass  Attack DMG:74
Name: Cradily  Legendary: false  Attack Speed: 107  HP: 86  GEN: False  TYPE: Rock  Attack DMG:81
Name: Yanmega  Legendary: false  Attack Speed: 56  HP: 86  GEN: False  TYPE: Bug  Attack DMG:116
Name: Pyroar  Legendary: false  Attack Speed: 66  HP: 86  GEN: False  TYPE: Fire  Attack DMG:109
Name: Malamar  Legendary: false  Attack Speed: 75  HP: 86  GEN: False  TYPE: Dark  Attack DMG:68
Name: Hypno  Legendary: false  Attack Speed: 115  HP: 85  GEN: False  TYPE: Psychic  Attack DMG:73
Name: Feraligatr  Legendary: false  Attack Speed: 83  HP: 85  GEN: False  TYPE: Water  Attack DMG:79
Name: Furret  Legendary: false  Attack Speed: 55  HP: 85  GEN: False  TYPE: Normal  Attack DMG:45
Name: Crobat  Legendary: false  Attack Speed: 80  HP: 85  GEN: False  TYPE: Poison  Attack DMG:70
Name: Porygon2  Legendary: false  Attack Speed: 95  HP: 85  GEN: False  TYPE: Normal  Attack DMG:105
Name: Staraptor  Legendary: false  Attack Speed: 60  HP: 85  GEN: False  TYPE: Normal  Attack DMG:50
Name: Floatzel  Legendary: false  Attack Speed: 50  HP: 85  GEN: False  TYPE: Water  Attack DMG:85
Name: Togekiss  Legendary: false  Attack Speed: 115  HP: 85  GEN: False  TYPE: Fairy  Attack DMG:120
Name: Porygon-Z  Legendary: false  Attack Speed: 75  HP: 85  GEN: False  TYPE: Normal  Attack DMG:135
Name: Stoutland  Legendary: false  Attack Speed: 90  HP: 85  GEN: False  TYPE: Normal  Attack DMG:45
Name: Gigalith  Legendary: false  Attack Speed: 80  HP: 85  GEN: False  TYPE: Rock  Attack DMG:60
Name: Gurdurr  Legendary: false  Attack Speed: 50  HP: 85  GEN: False  TYPE: Fighting  Attack DMG:40
Name: Eelektross  Legendary: false  Attack Speed: 80  HP: 85  GEN: False  TYPE: Electric  Attack DMG:105
Name: Heatmor  Legendary: false  Attack Speed: 66  HP: 85  GEN: False  TYPE: Fire  Attack DMG:105
Name: Volcarona  Legendary: false  Attack Speed: 105  HP: 85  GEN: False  TYPE: Bug  Attack DMG:135
Name: Diggersby  Legendary: false  Attack Speed: 77  HP: 85  GEN: False  TYPE: Normal  Attack DMG:50
Name: Trevenant  Legendary: false  Attack Speed: 82  HP: 85  GEN: False  TYPE: Ghost  Attack DMG:65
Name: GourgeistSuper Size  Legendary: false  Attack Speed: 75  HP: 85  GEN: False  TYPE: Ghost  Attack DMG:58
Name: Noivern  Legendary: false  Attack Speed: 80  HP: 85  GEN: False  TYPE: Flying  Attack DMG:97
Name: Loudred  Legendary: false  Attack Speed: 43  HP: 84  GEN: False  TYPE: Normal  Attack DMG:71
Name: Empoleon  Legendary: false  Attack Speed: 101  HP: 84  GEN: False  TYPE: Water  Attack DMG:111
Name: Pidgeot  Legendary: false  Attack Speed: 70  HP: 83  GEN: False  TYPE: Normal  Attack DMG:70
Name: PidgeotMega Pidgeot  Legendary: false  Attack Speed: 80  HP: 83  GEN: False  TYPE: Normal  Attack DMG:135
Name: Toxicroak  Legendary: false  Attack Speed: 65  HP: 83  GEN: False  TYPE: Poison  Attack DMG:86
Name: Slurpuff  Legendary: false  Attack Speed: 75  HP: 82  GEN: False  TYPE: Fairy  Attack DMG:85
Name: Tyrantrum  Legendary: false  Attack Speed: 59  HP: 82  GEN: False  TYPE: Rock  Attack DMG:69
Name: Nidoking  Legendary: false  Attack Speed: 75  HP: 81  GEN: False  TYPE: Poison  Attack DMG:85
Name: Venusaur  Legendary: false  Attack Speed: 100  HP: 80  GEN: False  TYPE: Grass  Attack DMG:100
Name: VenusaurMega Venusaur  Legendary: false  Attack Speed: 120  HP: 80  GEN: False  TYPE: Grass  Attack DMG:122
Name: Golduck  Legendary: false  Attack Speed: 80  HP: 80  GEN: False  TYPE: Water  Attack DMG:95
Name: Machoke  Legendary: false  Attack Speed: 60  HP: 80  GEN: False  TYPE: Fighting  Attack DMG:50
Name: Victreebel  Legendary: false  Attack Speed: 70  HP: 80  GEN: False  TYPE: Grass  Attack DMG:100
Name: Tentacruel  Legendary: false  Attack Speed: 120  HP: 80  GEN: False  TYPE: Water  Attack DMG:80
Name: Golem  Legendary: false  Attack Speed: 65  HP: 80  GEN: False  TYPE: Rock  Attack DMG:55
Name: Grimer  Legendary: false  Attack Speed: 50  HP: 80  GEN: False  TYPE: Poison  Attack DMG:40
Name: Rhyhorn  Legendary: false  Attack Speed: 30  HP: 80  GEN: False  TYPE: Ground  Attack DMG:30
Name: Seaking  Legendary: false  Attack Speed: 80  HP: 80  GEN: False  TYPE: Water  Attack DMG:65
Name: Aerodactyl  Legendary: false  Attack Speed: 75  HP: 80  GEN: False  TYPE: Rock  Attack DMG:60
Name: AerodactylMega Aerodactyl  Legendary: false  Attack Speed: 95  HP: 80  GEN: False  TYPE: Rock  Attack DMG:70
Name: Meganium  Legendary: false  Attack Speed: 100  HP: 80  GEN: False  TYPE: Grass  Attack DMG:83
Name: Heracross  Legendary: false  Attack Speed: 95  HP: 80  GEN: False  TYPE: Bug  Attack DMG:40
Name: HeracrossMega Heracross  Legendary: false  Attack Speed: 105  HP: 80  GEN: False  TYPE: Bug  Attack DMG:40
Name: Blaziken  Legendary: false  Attack Speed: 70  HP: 80  GEN: False  TYPE: Fire  Attack DMG:110
Name: BlazikenMega Blaziken  Legendary: false  Attack Speed: 80  HP: 80  GEN: False  TYPE: Fire  Attack DMG:130
Name: Ludicolo  Legendary: false  Attack Speed: 100  HP: 80  GEN: False  TYPE: Water  Attack DMG:90
Name: Vigoroth  Legendary: false  Attack Speed: 55  HP: 80  GEN: False  TYPE: Normal  Attack DMG:55
Name: Grumpig  Legendary: false  Attack Speed: 110  HP: 80  GEN: False  TYPE: Psychic  Attack DMG:90
Name: Flygon  Legendary: false  Attack Speed: 80  HP: 80  GEN: False  TYPE: Ground  Attack DMG:80
Name: Glalie  Legendary: false  Attack Speed: 80  HP: 80  GEN: False  TYPE: Ice  Attack DMG:80
Name: GlalieMega Glalie  Legendary: false  Attack Speed: 80  HP: 80  GEN: False  TYPE: Ice  Attack DMG:120
Name: Metagross  Legendary: false  Attack Speed: 90  HP: 80  GEN: False  TYPE: Steel  Attack DMG:95
Name: MetagrossMega Metagross  Legendary: false  Attack Speed: 110  HP: 80  GEN: False  TYPE: Steel  Attack DMG:105
Name: Regirock  Legendary: true  Attack Speed: 100  HP: 80  GEN: True  TYPE: Rock  Attack DMG:50
Name: Regice  Legendary: true  Attack Speed: 200  HP: 80  GEN: True  TYPE: Ice  Attack DMG:100
Name: Registeel  Legendary: true  Attack Speed: 150  HP: 80  GEN: True  TYPE: Steel  Attack DMG:75
Name: Latias  Legendary: true  Attack Speed: 130  HP: 80  GEN: True  TYPE: Dragon  Attack DMG:110
Name: LatiasMega Latias  Legendary: true  Attack Speed: 150  HP: 80  GEN: True  TYPE: Dragon  Attack DMG:140
Name: Latios  Legendary: true  Attack Speed: 110  HP: 80  GEN: True  TYPE: Dragon  Attack DMG:130
Name: LatiosMega Latios  Legendary: true  Attack Speed: 120  HP: 80  GEN: True  TYPE: Dragon  Attack DMG:160
Name: Luxray  Legendary: false  Attack Speed: 79  HP: 80  GEN: False  TYPE: Electric  Attack DMG:95
Name: Mesprit  Legendary: true  Attack Speed: 105  HP: 80  GEN: True  TYPE: Psychic  Attack DMG:105
Name: Phione  Legendary: false  Attack Speed: 80  HP: 80  GEN: False  TYPE: Water  Attack DMG:80
Name: Unfezant  Legendary: false  Attack Speed: 55  HP: 80  GEN: False  TYPE: Normal  Attack DMG:65
Name: Garbodor  Legendary: false  Attack Speed: 82  HP: 80  GEN: False  TYPE: Poison  Attack DMG:60
Name: Sawsbuck  Legendary: false  Attack Speed: 70  HP: 80  GEN: False  TYPE: Normal  Attack DMG:60
Name: Accelgor  Legendary: false  Attack Speed: 60  HP: 80  GEN: False  TYPE: Bug  Attack DMG:100
Name: Vivillon  Legendary: false  Attack Speed: 50  HP: 80  GEN: False  TYPE: Bug  Attack DMG:90
Name: HoopaHoopa Confined  Legendary: true  Attack Speed: 130  HP: 80  GEN: True  TYPE: Psychic  Attack DMG:150
Name: HoopaHoopa Unbound  Legendary: true  Attack Speed: 130  HP: 80  GEN: True  TYPE: Psychic  Attack DMG:170
Name: Volcanion  Legendary: true  Attack Speed: 90  HP: 80  GEN: True  TYPE: Fire  Attack DMG:130
Name: Blastoise  Legendary: false  Attack Speed: 105  HP: 79  GEN: False  TYPE: Water  Attack DMG:85
Name: BlastoiseMega Blastoise  Legendary: false  Attack Speed: 115  HP: 79  GEN: False  TYPE: Water  Attack DMG:135
Name: Bibarel  Legendary: false  Attack Speed: 60  HP: 79  GEN: False  TYPE: Normal  Attack DMG:55
Name: TornadusIncarnate Forme  Legendary: true  Attack Speed: 80  HP: 79  GEN: True  TYPE: Flying  Attack DMG:125
Name: TornadusTherian Forme  Legendary: true  Attack Speed: 90  HP: 79  GEN: True  TYPE: Flying  Attack DMG:110
Name: ThundurusIncarnate Forme  Legendary: true  Attack Speed: 80  HP: 79  GEN: True  TYPE: Electric  Attack DMG:125
Name: ThundurusTherian Forme  Legendary: true  Attack Speed: 80  HP: 79  GEN: True  TYPE: Electric  Attack DMG:145
